,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots
0,2022-09-24,2022010001,Toronto Maple Leafs,4,Ottawa Senators,1,20222023,Final,31,20
1,2022-09-24,2022010002,Philadelphia Flyers,2,Boston Bruins,1,20222023,Final,29,32
2,2022-09-24,2022010003,Toronto Maple Leafs,2,Ottawa Senators,4,20222023,Final,23,27
3,2022-09-25,2022010004,Arizona Coyotes,4,St. Louis Blues,5,20222023,Final,4,5
4,2022-09-25,2022010005,Pittsburgh Penguins,3,Columbus Blue Jackets,2,20222023,Final,34,28
5,2022-09-25,2022010006,Washington Capitals,3,Buffalo Sabres,4,20222023,Final,27,28
6,2022-09-25,2022010007,Minnesota Wild,3,Colorado Avalanche,2,20222023,Final,36,25
7,2022-09-25,2022010008,Arizona Coyotes,2,Anaheim Ducks,3,20222023,Final,2,3
8,2022-09-25,2022010009,Edmonton Oilers,4,Winnipeg Jets,0,20222023,Final,26,29
9,2022-09-25,2022010010,Vancouver Canucks,2,Calgary Flames,3,20222023,Final,28,45
10,2022-09-25,2022010011,San Jose Sharks,3,Los Angeles Kings,2,20222023,Final,31,45
11,2022-09-25,2022010012,Columbus Blue Jackets,5,Pittsburgh Penguins,1,20222023,Final,32,34
12,2022-09-26,2022010013,Calgary Flames,4,Vancouver Canucks,0,20222023,Final,31,19
13,2022-09-26,2022010014,Colorado Avalanche,3,Vegas Golden Knights,1,20222023,Final,30,23
14,2022-09-26,2022010015,Nashville Predators,3,Florida Panthers,4,20222023,Final,25,32
15,2022-09-26,2022010016,Montréal Canadiens,1,New Jersey Devils,2,20222023,Final,21,31
16,2022-09-26,2022010017,New York Rangers,4,New York Islanders,1,20222023,Final,35,24
17,2022-09-27,2022010018,Nashville Predators,4,Florida Panthers,0,20222023,Final,38,25
18,2022-09-27,2022010019,Dallas Stars,0,St. Louis Blues,4,20222023,Final,33,28
19,2022-09-27,2022010020,Seattle Kraken,3,Edmonton Oilers,0,20222023,Final,27,29
20,2022-09-27,2022010021,Vegas Golden Knights,1,Los Angeles Kings,2,20222023,Final,34,18
21,2022-09-27,2022010022,Pittsburgh Penguins,2,Detroit Red Wings,6,20222023,Final,33,21
22,2022-09-27,2022010023,New Jersey Devils,4,New York Islanders,1,20222023,Final,26,25
23,2022-09-27,2022010024,Boston Bruins,3,New York Rangers,2,20222023,Final,36,26
24,2022-09-27,2022010025,Buffalo Sabres,2,Philadelphia Flyers,1,20222023,Final,21,21
25,2022-09-27,2022010026,Carolina Hurricanes,5,Tampa Bay Lightning,1,20222023,Final,46,21
26,2022-09-28,2022010027,Dallas Stars,4,Arizona Coyotes,3,20222023,Final,4,3
27,2022-09-28,2022010028,Winnipeg Jets,5,Ottawa Senators,3,20222023,Final,24,27
28,2022-09-28,2022010029,Chicago Blackhawks,1,St. Louis Blues,4,20222023,Final,32,22
29,2022-09-28,2022010030,Colorado Avalanche,2,Minnesota Wild,5,20222023,Final,41,26
30,2022-09-28,2022010031,Seattle Kraken,3,Calgary Flames,0,20222023,Final,35,25
31,2022-09-28,2022010032,San Jose Sharks,5,Anaheim Ducks,4,20222023,Final,29,30
33,2022-09-28,2022010033,Columbus Blue Jackets,4,Buffalo Sabres,1,20222023,Final,31,23
34,2022-09-28,2022010035,Toronto Maple Leafs,3,Montréal Canadiens,0,20222023,Final,29,27
35,2022-09-28,2022010036,Philadelphia Flyers,1,Washington Capitals,3,20222023,Final,21,27
36,2022-09-28,2022010037,Detroit Red Wings,2,Chicago Blackhawks,4,20222023,Final,33,22
37,2022-09-29,2022010038,Calgary Flames,4,Edmonton Oilers,0,20222023,Final,34,21
38,2022-09-29,2022010039,Anaheim Ducks,3,Arizona Coyotes,1,20222023,Final,23,29
39,2022-09-29,2022010040,Vegas Golden Knights,7,Colorado Avalanche,1,20222023,Final,28,26
40,2022-09-29,2022010041,Los Angeles Kings,1,San Jose Sharks,3,20222023,Final,1,3
41,2022-09-29,2022010042,Florida Panthers,2,Carolina Hurricanes,5,20222023,Final,30,28
42,2022-09-29,2022010044,New York Rangers,2,New Jersey Devils,5,20222023,Final,17,36
43,2022-09-29,2022010045,Montréal Canadiens,3,Winnipeg Jets,4,20222023,Final,25,25
44,2022-09-30,2022010043,Tampa Bay Lightning,0,Nashville Predators,2,20222023,Final,30,31
45,2022-09-30,2022010046,St. Louis Blues,4,Columbus Blue Jackets,2,20222023,Final,21,35
46,2022-09-30,2022010047,Dallas Stars,2,Minnesota Wild,5,20222023,Final,35,28
47,2022-09-30,2022010048,Vancouver Canucks,3,Seattle Kraken,4,20222023,Final,36,29
48,2022-09-30,2022010049,Nashville Predators,7,Tampa Bay Lightning,1,20222023,Final,28,28
49,2022-09-30,2022010050,New Jersey Devils,1,New York Rangers,2,20222023,Final,26,37
50,2022-09-30,2022010051,Ottawa Senators,3,Toronto Maple Leafs,6,20222023,Final,3,6
51,2022-09-30,2022010052,Detroit Red Wings,0,Washington Capitals,2,20222023,Final,19,31
52,2022-10-01,2022010053,Edmonton Oilers,2,Calgary Flames,1,20222023,Final,38,22
53,2022-10-01,2022010054,Anaheim Ducks,4,San Jose Sharks,1,20222023,Final,31,31
54,2022-10-01,2022010055,Vegas Golden Knights,3,San Jose Sharks,7,20222023,Final,30,39
55,2022-10-01,2022010056,Carolina Hurricanes,4,Florida Panthers,3,20222023,Final,47,10
56,2022-10-01,2022010057,Boston Bruins,4,Philadelphia Flyers,0,20222023,Final,26,21
57,2022-10-01,2022010058,Buffalo Sabres,3,Pittsburgh Penguins,1,20222023,Final,35,33
58,2022-10-01,2022010059,Ottawa Senators,5,Montréal Canadiens,4,20222023,Final,34,16
59,2022-10-01,2022010060,Columbus Blue Jackets,2,Washington Capitals,1,20222023,Final,20,35
60,2022-10-02,2022010061,St. Louis Blues,2,Dallas Stars,5,20222023,Final,2,5
61,2022-10-02,2022010062,Winnipeg Jets,2,Edmonton Oilers,3,20222023,Final,36,28
62,2022-10-02,2022010063,Chicago Blackhawks,0,Detroit Red Wings,3,20222023,Final,21,35
63,2022-10-02,2022010064,Seattle Kraken,4,Vancouver Canucks,0,20222023,Final,26,17
64,2022-10-02,2022010065,New York Islanders,2,Philadelphia Flyers,1,20222023,Final,23,25
65,2022-10-02,2022010066,Chicago Blackhawks,0,Minnesota Wild,3,20222023,Final,0,3
66,2022-10-03,2022010067,Los Angeles Kings,2,Anaheim Ducks,1,20222023,Final,33,25
67,2022-10-03,2022010107,SC Bern,3,Nashville Predators,4,20222023,Final,3,4
68,2022-10-03,2022010068,New Jersey Devils,1,Boston Bruins,0,20222023,Final,24,24
69,2022-10-03,2022010069,Carolina Hurricanes,8,Columbus Blue Jackets,1,20222023,Final,45,26
70,2022-10-03,2022010070,Montréal Canadiens,1,Toronto Maple Leafs,5,20222023,Final,30,31
71,2022-10-03,2022010071,Detroit Red Wings,2,Pittsburgh Penguins,3,20222023,Final,39,24
72,2022-10-04,2022010072,Dallas Stars,1,Colorado Avalanche,3,20222023,Final,39,30
73,2022-10-04,2022010073,Calgary Flames,4,Seattle Kraken,1,20222023,Final,25,22
74,2022-10-04,2022010074,Edmonton Oilers,7,Vancouver Canucks,2,20222023,Final,36,30
75,2022-10-04,2022010108,Eisbaren Berlin,1,San Jose Sharks,3,20222023,Final,1,3
76,2022-10-04,2022010075,Buffalo Sabres,4,Carolina Hurricanes,2,20222023,Final,30,25
77,2022-10-04,2022010076,Philadelphia Flyers,3,New York Islanders,4,20222023,Final,33,33
78,2022-10-04,2022010077,Montréal Canadiens,4,Ottawa Senators,5,20222023,Final,25,23
79,2022-10-05,2022010078,St. Louis Blues,4,Minnesota Wild,2,20222023,Final,27,28
80,2022-10-05,2022010079,Vegas Golden Knights,4,Arizona Coyotes,3,20222023,Final,28,53
81,2022-10-05,2022010080,Anaheim Ducks,5,Los Angeles Kings,4,20222023,Final,32,36
82,2022-10-05,2022010081,New York Rangers,4,Boston Bruins,5,20222023,Final,32,26
83,2022-10-05,2022010082,Washington Capitals,4,Detroit Red Wings,2,20222023,Final,35,33
84,2022-10-06,2022010083,Winnipeg Jets,5,Calgary Flames,0,20222023,Final,27,37
85,2022-10-06,2022010084,Colorado Avalanche,2,Dallas Stars,1,20222023,Final,33,33
86,2022-10-06,2022010085,Vancouver Canucks,5,Edmonton Oilers,4,20222023,Final,5,4
87,2022-10-06,2022010086,Montréal Canadiens,3,Ottawa Senators,4,20222023,Final,3,4
88,2022-10-06,2022010087,New York Islanders,5,New Jersey Devils,2,20222023,Final,26,28
89,2022-10-06,2022010089,Florida Panthers,3,Tampa Bay Lightning,2,20222023,Final,41,28
90,2022-10-06,2022010088,Columbus Blue Jackets,7,St. Louis Blues,0,20222023,Final,33,24
91,2022-10-07,2022010090,Minnesota Wild,4,Chicago Blackhawks,1,20222023,Final,23,26
92,2022-10-07,2022010091,Los Angeles Kings,4,Vegas Golden Knights,6,20222023,Final,4,6
93,2022-10-07,2022020001,Nashville Predators,4,San Jose Sharks,1,20222023,Final,32,31
94,2022-10-07,2022010092,Pittsburgh Penguins,7,Buffalo Sabres,1,20222023,Final,27,23
95,2022-10-07,2022010093,Detroit Red Wings,4,Toronto Maple Leafs,2,20222023,Final,27,23
96,2022-10-08,2022010094,Edmonton Oilers,5,Seattle Kraken,3,20222023,Final,40,33
97,2022-10-08,2022010095,Calgary Flames,3,Winnipeg Jets,5,20222023,Final,38,16
98,2022-10-08,2022010096,Vancouver Canucks,4,Arizona Coyotes,0,20222023,Final,32,7
99,2022-10-08,2022020002,San Jose Sharks,2,Nashville Predators,3,20222023,Final,33,18
100,2022-10-08,2022010106,St. Louis Blues,6,Chicago Blackhawks,0,20222023,Final,25,24
101,2022-10-08,2022010098,Los Angeles Kings,6,Anaheim Ducks,3,20222023,Final,36,28
102,2022-10-08,2022010097,Tampa Bay Lightning,5,Florida Panthers,2,20222023,Final,31,29
103,2022-10-08,2022010100,Minnesota Wild,5,Dallas Stars,1,20222023,Final,28,23
104,2022-10-08,2022010099,Ottawa Senators,3,Montréal Canadiens,2,20222023,Final,3,2
105,2022-10-08,2022010101,Washington Capitals,4,Columbus Blue Jackets,3,20222023,Final,32,39
106,2022-10-08,2022010102,Toronto Maple Leafs,5,Detroit Red Wings,1,20222023,Final,26,19
107,2022-10-08,2022010103,Boston Bruins,3,New Jersey Devils,5,20222023,Final,30,27
108,2022-10-08,2022010104,New York Islanders,3,New York Rangers,1,20222023,Final,16,29
109,2022-10-09,2022010105,Vegas Golden Knights,5,Arizona Coyotes,1,20222023,Final,5,1
110,2022-10-11,2022020003,New York Rangers,3,Tampa Bay Lightning,1,20222023,Final,39,26
111,2022-10-12,2022020004,Los Angeles Kings,3,Vegas Golden Knights,4,20222023,Final,30,51
112,2022-10-12,2022020005,Washington Capitals,2,Boston Bruins,5,20222023,Final,35,30
113,2022-10-12,2022020006,Carolina Hurricanes,4,Columbus Blue Jackets,1,20222023,Final,43,32
114,2022-10-12,2022020007,Montréal Canadiens,4,Toronto Maple Leafs,3,20222023,Final,23,32
115,2022-10-13,2022020008,Colorado Avalanche,5,Chicago Blackhawks,2,20222023,Final,35,17
116,2022-10-13,2022020009,Anaheim Ducks,5,Seattle Kraken,4,20222023,Final,27,48
117,2022-10-13,2022020010,Edmonton Oilers,5,Vancouver Canucks,3,20222023,Final,25,36
118,2022-10-13,2022020011,Pittsburgh Penguins,6,Arizona Coyotes,2,20222023,Final,53,28
119,2022-10-13,2022020012,Philadelphia Flyers,5,New Jersey Devils,2,20222023,Final,25,37
120,2022-10-13,2022020013,Buffalo Sabres,4,Ottawa Senators,1,20222023,Final,36,36
121,2022-10-13,2022020014,New York Islanders,1,Florida Panthers,3,20222023,Final,33,29
122,2022-10-13,2022020015,Toronto Maple Leafs,3,Washington Capitals,2,20222023,Final,39,26
123,2022-10-14,2022020017,Minnesota Wild,3,New York Rangers,7,20222023,Final,36,35
124,2022-10-14,2022020016,Nashville Predators,1,Dallas Stars,4,20222023,Final,32,29
125,2022-10-14,2022020018,Calgary Flames,5,Colorado Avalanche,3,20222023,Final,27,25
126,2022-10-14,2022020019,Vegas Golden Knights,1,Chicago Blackhawks,0,20222023,Final,37,27
127,2022-10-14,2022020020,Los Angeles Kings,1,Seattle Kraken,4,20222023,Final,27,22
128,2022-10-14,2022020021,Columbus Blue Jackets,2,Tampa Bay Lightning,5,20222023,Final,28,39
129,2022-10-14,2022020022,Detroit Red Wings,3,Montréal Canadiens,0,20222023,Final,40,29
130,2022-10-15,2022020023,Winnipeg Jets,4,New York Rangers,1,20222023,Final,34,41
131,2022-10-15,2022020024,San Jose Sharks,1,Carolina Hurricanes,2,20222023,Final,19,35
132,2022-10-15,2022020025,Buffalo Sabres,3,Florida Panthers,4,20222023,Final,27,37
133,2022-10-15,2022020026,Philadelphia Flyers,3,Vancouver Canucks,2,20222023,Final,31,30
134,2022-10-15,2022020027,Boston Bruins,6,Arizona Coyotes,3,20222023,Final,43,24
135,2022-10-15,2022020028,New Jersey Devils,2,Detroit Red Wings,5,20222023,Final,39,22
136,2022-10-15,2022020029,Washington Capitals,3,Montréal Canadiens,1,20222023,Final,29,22
137,2022-10-15,2022020030,Toronto Maple Leafs,3,Ottawa Senators,2,20222023,Final,32,28
138,2022-10-15,2022020031,Pittsburgh Penguins,6,Tampa Bay Lightning,2,20222023,Final,45,36
139,2022-10-15,2022020032,New York Islanders,7,Anaheim Ducks,1,20222023,Final,38,23
140,2022-10-16,2022020033,St. Louis Blues,5,Columbus Blue Jackets,2,20222023,Final,25,25
141,2022-10-16,2022020034,Minnesota Wild,6,Los Angeles Kings,7,20222023,Final,35,34
142,2022-10-16,2022020035,Dallas Stars,5,Nashville Predators,1,20222023,Final,22,30
143,2022-10-16,2022020037,Seattle Kraken,2,Vegas Golden Knights,5,20222023,Final,33,30
144,2022-10-16,2022020038,San Jose Sharks,2,Chicago Blackhawks,5,20222023,Final,26,25
145,2022-10-16,2022020036,Edmonton Oilers,3,Calgary Flames,4,20222023,Final,29,42
146,2022-10-17,2022020039,New York Rangers,6,Anaheim Ducks,4,20222023,Final,43,22
147,2022-10-17,2022020040,Toronto Maple Leafs,2,Arizona Coyotes,4,20222023,Final,28,19
148,2022-10-17,2022020041,Boston Bruins,5,Florida Panthers,3,20222023,Final,34,41
149,2022-10-17,2022020042,Montréal Canadiens,3,Pittsburgh Penguins,2,20222023,Final,39,28
150,2022-10-17,2022020043,Washington Capitals,6,Vancouver Canucks,4,20222023,Final,30,30
151,2022-10-17,2022020044,Detroit Red Wings,4,Los Angeles Kings,5,20222023,Final,33,36
152,2022-10-18,2022020045,Minnesota Wild,3,Colorado Avalanche,6,20222023,Final,39,38
153,2022-10-18,2022020046,Dallas Stars,4,Winnipeg Jets,1,20222023,Final,29,25
154,2022-10-18,2022020047,Seattle Kraken,1,Carolina Hurricanes,5,20222023,Final,23,34
155,2022-10-18,2022020048,New Jersey Devils,4,Anaheim Ducks,2,20222023,Final,41,20
156,2022-10-18,2022020049,Ottawa Senators,7,Boston Bruins,5,20222023,Final,31,34
157,2022-10-18,2022020050,Columbus Blue Jackets,4,Vancouver Canucks,3,20222023,Final,33,35
158,2022-10-18,2022020053,Tampa Bay Lightning,2,Philadelphia Flyers,3,20222023,Final,38,24
159,2022-10-18,2022020051,New York Islanders,5,San Jose Sharks,2,20222023,Final,46,28
160,2022-10-19,2022020054,Edmonton Oilers,2,Buffalo Sabres,4,20222023,Final,48,24
161,2022-10-19,2022020055,Calgary Flames,3,Vegas Golden Knights,2,20222023,Final,40,21
162,2022-10-19,2022020052,Nashville Predators,3,Los Angeles Kings,4,20222023,Final,35,37
163,2022-10-19,2022020056,Florida Panthers,4,Philadelphia Flyers,3,20222023,Final,36,33
164,2022-10-20,2022020057,Colorado Avalanche,3,Winnipeg Jets,4,20222023,Final,33,28
165,2022-10-20,2022020058,Seattle Kraken,3,St. Louis Blues,4,20222023,Final,35,28
166,2022-10-20,2022020059,Boston Bruins,2,Anaheim Ducks,1,20222023,Final,39,34
167,2022-10-20,2022020060,Montréal Canadiens,6,Arizona Coyotes,2,20222023,Final,30,27
168,2022-10-20,2022020061,Toronto Maple Leafs,3,Dallas Stars,2,20222023,Final,43,28
169,2022-10-20,2022020062,Pittsburgh Penguins,6,Los Angeles Kings,1,20222023,Final,34,40
170,2022-10-20,2022020063,Columbus Blue Jackets,5,Nashville Predators,3,20222023,Final,42,26
171,2022-10-20,2022020064,New York Rangers,2,San Jose Sharks,3,20222023,Final,23,27
172,2022-10-20,2022020065,Ottawa Senators,5,Washington Capitals,2,20222023,Final,44,24
173,2022-10-20,2022020066,New York Islanders,1,New Jersey Devils,4,20222023,Final,17,43
174,2022-10-21,2022020067,Minnesota Wild,4,Vancouver Canucks,3,20222023,Final,37,26
175,2022-10-21,2022020069,Edmonton Oilers,6,Carolina Hurricanes,4,20222023,Final,33,40
176,2022-10-21,2022020068,Calgary Flames,3,Buffalo Sabres,6,20222023,Final,43,32
177,2022-10-21,2022020070,Vegas Golden Knights,5,Winnipeg Jets,2,20222023,Final,32,28
178,2022-10-21,2022020071,Florida Panthers,2,Tampa Bay Lightning,3,20222023,Final,38,32
179,2022-10-22,2022020072,Chicago Blackhawks,4,Detroit Red Wings,3,20222023,Final,29,28
180,2022-10-22,2022020073,Colorado Avalanche,2,Seattle Kraken,3,20222023,Final,20,38
181,2022-10-22,2022020074,Boston Bruins,4,Minnesota Wild,3,20222023,Final,43,27
182,2022-10-22,2022020075,New Jersey Devils,2,San Jose Sharks,1,20222023,Final,36,22
183,2022-10-22,2022020077,Edmonton Oilers,0,St. Louis Blues,2,20222023,Final,23,22
184,2022-10-22,2022020076,Ottawa Senators,6,Arizona Coyotes,2,20222023,Final,32,22
185,2022-10-22,2022020082,Winnipeg Jets,1,Toronto Maple Leafs,4,20222023,Final,31,28
186,2022-10-22,2022020078,Montréal Canadiens,2,Dallas Stars,5,20222023,Final,34,30
187,2022-10-22,2022020079,Washington Capitals,4,Los Angeles Kings,3,20222023,Final,32,26
188,2022-10-22,2022020080,Tampa Bay Lightning,5,New York Islanders,3,20222023,Final,26,35
189,2022-10-22,2022020081,Columbus Blue Jackets,3,Pittsburgh Penguins,6,20222023,Final,32,39
190,2022-10-23,2022020083,Nashville Predators,1,Philadelphia Flyers,3,20222023,Final,32,25
191,2022-10-23,2022020084,Vancouver Canucks,1,Buffalo Sabres,5,20222023,Final,30,27
192,2022-10-23,2022020086,Vegas Golden Knights,2,Colorado Avalanche,3,20222023,Final,35,25
193,2022-10-23,2022020085,Calgary Flames,3,Carolina Hurricanes,2,20222023,Final,32,27
194,2022-10-23,2022020087,Chicago Blackhawks,5,Seattle Kraken,4,20222023,Final,27,34
195,2022-10-23,2022020088,Detroit Red Wings,5,Anaheim Ducks,1,20222023,Final,41,33
196,2022-10-23,2022020089,New York Rangers,1,Columbus Blue Jackets,5,20222023,Final,31,21
197,2022-10-23,2022020090,Florida Panthers,3,New York Islanders,2,20222023,Final,32,26
198,2022-10-23,2022020091,Philadelphia Flyers,0,San Jose Sharks,3,20222023,Final,30,25
199,2022-10-24,2022020092,Ottawa Senators,4,Dallas Stars,2,20222023,Final,32,31
200,2022-10-24,2022020093,New Jersey Devils,3,Washington Capitals,6,20222023,Final,41,22
