,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots,away_corsi,home_corsi,home_fenwick,away_fenwick,home_mean_x,away_mean_x
757,2023-01-11,2022020655,St. Louis Blues,4,Calgary Flames,3,20222023,Final,27,31,51,47,36,47,10.0,-5.189655172413793
758,2023-01-11,2022020657,Arizona Coyotes,2,San Jose Sharks,4,20222023,Final,29,33,56,56,40,38,0.5571428571428572,-0.5827338129496403
759,2023-01-11,2022020656,Colorado Avalanche,4,Florida Panthers,5,20222023,Final,31,38,68,57,44,52,-17.807692307692307,2.3483870967741933
760,2023-01-12,2022020659,Philadelphia Flyers,5,Washington Capitals,3,20222023,Final,36,29,44,67,51,37,-4.780141843971631,18.92436974789916
761,2023-01-12,2022020658,Toronto Maple Leafs,2,Nashville Predators,1,20222023,Final,35,33,48,61,47,35,-10.323741007194245,5.348837209302325
762,2023-01-12,2022020660,Anaheim Ducks,2,Edmonton Oilers,6,20222023,Final,23,53,73,51,35,65,-9.760683760683762,-9.94927536231884
763,2023-01-12,2022020661,Los Angeles Kings,4,San Jose Sharks,3,20222023,Final,37,30,61,76,51,48,-11.767605633802816,-4.985185185185185
764,2023-01-13,2022020662,Columbus Blue Jackets,2,Carolina Hurricanes,6,20222023,Final,23,41,62,51,31,54,1.6923076923076923,-15.083333333333334
765,2023-01-13,2022020663,New York Rangers,2,Dallas Stars,1,20222023,Final,31,25,51,61,44,29,0.9076923076923077,-6.878504672897196
766,2023-01-13,2022020664,Montréal Canadiens,4,Nashville Predators,3,20222023,Final,35,42,73,77,51,56,6.198717948717949,6.37956204379562
767,2023-01-13,2022020665,Boston Bruins,0,Seattle Kraken,3,20222023,Final,27,31,56,52,41,37,3.654135338345865,4.815789473684211
768,2023-01-13,2022020666,Detroit Red Wings,4,Toronto Maple Leafs,1,20222023,Final,23,33,52,43,32,42,-11.93939393939394,15.930693069306932
769,2023-01-13,2022020667,Tampa Bay Lightning,5,Vancouver Canucks,4,20222023,Final,35,40,65,59,46,49,7.639705882352941,-0.6129032258064516
770,2023-01-13,2022020668,Buffalo Sabres,2,Winnipeg Jets,4,20222023,Final,41,27,55,63,54,32,4.963963963963964,8.48
771,2023-01-13,2022020669,New York Islanders,1,Minnesota Wild,3,20222023,Final,20,36,67,50,33,49,9.89516129032258,-1.7272727272727273
772,2023-01-13,2022020670,St. Louis Blues,1,Calgary Flames,4,20222023,Final,26,40,61,52,38,53,10.34920634920635,-13.705426356589147
773,2023-01-13,2022020671,Chicago Blackhawks,3,Colorado Avalanche,2,20222023,Final,30,33,57,54,36,47,23.91111111111111,17.964601769911503
774,2023-01-13,2022020672,Arizona Coyotes,3,Ottawa Senators,5,20222023,Final,29,47,86,56,43,64,-8.58,-1.5963855421686748
775,2023-01-13,2022020673,Vegas Golden Knights,4,Florida Panthers,2,20222023,Final,33,40,69,74,49,57,-5.775862068965517,9.702702702702704
776,2023-01-14,2022020674,Pittsburgh Penguins,1,Winnipeg Jets,4,20222023,Final,23,40,59,44,29,48,9.346774193548388,-1.3636363636363635
777,2023-01-14,2022020675,Anaheim Ducks,2,New Jersey Devils,6,20222023,Final,33,39,65,58,51,52,-11.1869918699187,-2.7007299270072993
778,2023-01-14,2022020676,San Jose Sharks,1,Edmonton Oilers,7,20222023,Final,26,41,60,49,38,47,0.5785714285714286,3.8135593220338984
779,2023-01-14,2022020677,Dallas Stars,5,Calgary Flames,6,20222023,Final,34,36,63,66,49,51,-5.836601307189542,-0.2706766917293233
780,2023-01-15,2022020680,Colorado Avalanche,7,Ottawa Senators,0,20222023,Final,33,29,54,62,46,41,7.097744360902255,7.88135593220339
781,2023-01-15,2022020678,Detroit Red Wings,3,Columbus Blue Jackets,4,20222023,Final,28,25,52,43,35,35,-2.2095238095238097,8.416666666666666
782,2023-01-15,2022020679,New York Islanders,2,Montréal Canadiens,1,20222023,Final,38,23,57,64,50,32,19.633093525179856,10.991666666666667
783,2023-01-15,2022020681,Washington Capitals,1,Philadelphia Flyers,3,20222023,Final,40,25,54,75,62,29,-6.9423076923076925,3.0
784,2023-01-15,2022020682,Carolina Hurricanes,2,Pittsburgh Penguins,1,20222023,Final,36,35,59,71,56,50,-11.221476510067115,19.597122302158272
785,2023-01-15,2022020683,Boston Bruins,4,Toronto Maple Leafs,3,20222023,Final,34,21,49,70,46,33,4.482014388489208,2.3405797101449277
786,2023-01-15,2022020684,Florida Panthers,4,Vancouver Canucks,3,20222023,Final,35,38,59,58,47,48,0.7890625,-0.7540983606557377
787,2023-01-15,2022020685,Minnesota Wild,2,Arizona Coyotes,1,20222023,Final,27,28,45,54,38,38,-0.6984126984126984,2.7291666666666665
788,2023-01-15,2022020686,Nashville Predators,3,Buffalo Sabres,5,20222023,Final,41,33,68,61,51,50,-2.027027027027027,-6.763358778625954
789,2023-01-15,2022020687,Chicago Blackhawks,5,Seattle Kraken,8,20222023,Final,27,30,47,50,40,42,-7.6992481203007515,5.776785714285714
790,2023-01-15,2022020688,St. Louis Blues,2,Tampa Bay Lightning,4,20222023,Final,25,30,56,53,34,44,-2.0689655172413794,-7.157894736842105
791,2023-01-15,2022020689,Vegas Golden Knights,3,Edmonton Oilers,4,20222023,Final,30,37,63,55,43,50,1.7847222222222223,8.093959731543624
792,2023-01-15,2022020690,Los Angeles Kings,2,New Jersey Devils,5,20222023,Final,37,28,52,71,52,39,-6.120567375886525,-9.007692307692308
793,2023-01-15,2022020691,New York Rangers,1,Montréal Canadiens,2,20222023,Final,39,31,66,66,58,42,-7.522058823529412,1.6551724137931034
794,2023-01-15,2022020692,Carolina Hurricanes,3,Vancouver Canucks,4,20222023,Final,33,35,59,65,54,42,-3.6595744680851063,2.158273381294964
795,2023-01-16,2022020693,Winnipeg Jets,2,Arizona Coyotes,1,20222023,Final,24,21,49,48,39,39,-7.25,10.99
796,2023-01-16,2022020694,Buffalo Sabres,1,Florida Panthers,4,20222023,Final,29,34,57,53,39,41,17.3781512605042,5.515625
797,2023-01-16,2022020695,Boston Bruins,6,Philadelphia Flyers,0,20222023,Final,29,29,59,56,40,44,-10.522058823529411,-18.448
798,2023-01-16,2022020696,Colorado Avalanche,6,Detroit Red Wings,3,20222023,Final,27,29,67,47,37,43,4.336448598130841,13.992592592592592
799,2023-01-16,2022020697,San Jose Sharks,3,New Jersey Devils,4,20222023,Final,34,43,63,70,47,50,12.859756097560975,7.285714285714286
800,2023-01-16,2022020698,Seattle Kraken,1,Tampa Bay Lightning,4,20222023,Final,23,31,54,48,34,41,-13.073394495412844,-13.927927927927929
801,2023-01-16,2022020699,Vegas Golden Knights,0,Dallas Stars,4,20222023,Final,27,36,66,59,41,51,0.7730496453900709,2.3379310344827586
802,2023-01-17,2022020700,Pittsburgh Penguins,4,Anaheim Ducks,3,20222023,Final,45,29,55,73,60,34,6.569620253164557,-1.7241379310344827
803,2023-01-17,2022020701,Columbus Blue Jackets,1,New York Rangers,3,20222023,Final,25,33,64,54,33,50,2.033613445378151,1.1120689655172413
804,2023-01-17,2022020702,New York Islanders,3,Washington Capitals,4,20222023,Final,30,35,64,59,41,51,15.521739130434783,7.123376623376624
805,2023-01-17,2022020703,Nashville Predators,2,Calgary Flames,1,20222023,Final,29,39,74,56,42,52,-1.4761904761904763,-14.307142857142857
806,2023-01-17,2022020704,St. Louis Blues,2,Ottawa Senators,1,20222023,Final,20,33,62,37,28,43,-0.02459016393442623,-22.50420168067227
807,2023-01-18,2022020705,Philadelphia Flyers,5,Anaheim Ducks,2,20222023,Final,39,27,53,66,56,41,-10.886524822695035,-4.252173913043478
808,2023-01-18,2022020706,Toronto Maple Leafs,5,Florida Panthers,4,20222023,Final,37,19,42,64,49,28,-3.958904109589041,-3.725
809,2023-01-18,2022020707,Washington Capitals,2,Minnesota Wild,4,20222023,Final,36,22,45,76,58,30,-16.376623376623378,-25.114754098360656
810,2023-01-18,2022020708,Montréal Canadiens,4,Winnipeg Jets,1,20222023,Final,28,26,58,55,37,48,-1.507462686567164,9.464
811,2023-01-18,2022020338,Nashville Predators,2,Columbus Blue Jackets,1,20222023,Final,28,40,67,58,45,55,4.2481203007518795,3.1510791366906474
812,2023-01-18,2022020709,Chicago Blackhawks,4,Buffalo Sabres,3,20222023,Final,26,33,66,51,39,51,16.85496183206107,9.356521739130434
813,2023-01-18,2022020710,Arizona Coyotes,4,Detroit Red Wings,3,20222023,Final,25,41,73,53,36,52,6.204379562043796,-3.1544117647058822
814,2023-01-18,2022020711,Edmonton Oilers,5,Seattle Kraken,2,20222023,Final,34,31,53,60,46,40,9.421052631578947,-2.076923076923077
815,2023-01-19,2022020712,Ottawa Senators,5,Pittsburgh Penguins,4,20222023,Final,40,19,43,67,59,34,4.231788079470198,-7.793893129770993
816,2023-01-19,2022020713,New York Islanders,1,Boston Bruins,4,20222023,Final,26,24,63,51,41,38,4.175438596491228,13.517985611510792
817,2023-01-19,2022020714,Calgary Flames,1,Colorado Avalanche,4,20222023,Final,35,31,56,53,45,43,-7.2063492063492065,-5.477876106194691
818,2023-01-19,2022020715,Vancouver Canucks,2,Tampa Bay Lightning,5,20222023,Final,39,25,52,61,56,31,-19.103174603174605,-7.950980392156863
819,2023-01-19,2022020716,San Jose Sharks,5,Dallas Stars,3,20222023,Final,28,36,54,51,42,44,-3.3636363636363638,-9.401709401709402
820,2023-01-20,2022020717,Columbus Blue Jackets,3,Anaheim Ducks,5,20222023,Final,33,33,57,60,49,45,7.042016806722689,-16.12037037037037
821,2023-01-20,2022020718,New York Rangers,1,Boston Bruins,3,20222023,Final,32,27,64,56,45,39,1.2313432835820894,7.89344262295082
822,2023-01-20,2022020719,Philadelphia Flyers,1,Chicago Blackhawks,4,20222023,Final,38,29,62,71,55,39,-4.223021582733813,1.8880597014925373
823,2023-01-20,2022020720,Montréal Canadiens,2,Florida Panthers,6,20222023,Final,25,40,77,48,34,57,11.451851851851853,-10.929078014184396
824,2023-01-20,2022020721,Carolina Hurricanes,5,Minnesota Wild,2,20222023,Final,29,31,62,64,49,44,-14.181102362204724,-6.468253968253968
825,2023-01-20,2022020723,Toronto Maple Leafs,4,Winnipeg Jets,1,20222023,Final,27,38,62,53,37,57,-2.584,16.67883211678832
826,2023-01-20,2022020722,Buffalo Sabres,3,New York Islanders,2,20222023,Final,45,26,67,71,61,39,13.435483870967742,6.357664233576642
827,2023-01-20,2022020724,St. Louis Blues,5,Nashville Predators,2,20222023,Final,33,26,48,56,46,38,-7.076335877862595,-2.945945945945946
828,2023-01-20,2022020725,Edmonton Oilers,5,Tampa Bay Lightning,3,20222023,Final,34,31,63,57,47,44,2.9307692307692306,7.339869281045751
829,2023-01-20,2022020726,Arizona Coyotes,0,Washington Capitals,4,20222023,Final,26,33,54,54,37,46,4.877049180327869,-2.925
830,2023-01-20,2022020727,Vegas Golden Knights,2,Detroit Red Wings,3,20222023,Final,35,25,50,58,46,35,-15.12781954887218,-6.260504201680672
831,2023-01-20,2022020728,Seattle Kraken,4,New Jersey Devils,3,20222023,Final,40,30,64,75,60,45,9.59731543624161,-1.8633093525179856
832,2023-01-20,2022020729,Los Angeles Kings,0,Dallas Stars,4,20222023,Final,34,24,57,59,44,36,-5.333333333333333,-5.677966101694915
833,2023-01-21,2022020730,Pittsburgh Penguins,4,Ottawa Senators,1,20222023,Final,44,45,69,71,53,55,-8.58641975308642,-11.424242424242424
834,2023-01-21,2022020731,Vancouver Canucks,1,Colorado Avalanche,4,20222023,Final,29,29,46,53,42,39,-5.211382113821138,0.4111111111111111
835,2023-01-21,2022020732,Buffalo Sabres,6,Anaheim Ducks,3,20222023,Final,39,37,58,63,52,49,5.344262295081967,8.450819672131148
836,2023-01-21,2022020733,Calgary Flames,6,Tampa Bay Lightning,3,20222023,Final,41,24,56,69,54,38,-4.676056338028169,-5.510344827586207
837,2023-01-21,2022020734,Florida Panthers,5,Minnesota Wild,3,20222023,Final,27,32,68,54,41,52,0.8492063492063492,7.428571428571429
838,2023-01-22,2022020735,Detroit Red Wings,1,Philadelphia Flyers,2,20222023,Final,31,25,67,55,42,36,-18.801652892561982,-5.984848484848484
839,2023-01-22,2022020736,Columbus Blue Jackets,5,San Jose Sharks,3,20222023,Final,29,26,47,50,46,34,0.025210084033613446,-12.76
840,2023-01-22,2022020737,Montréal Canadiens,3,Toronto Maple Leafs,2,20222023,Final,31,38,70,62,39,56,18.485915492957748,16.823076923076922
841,2023-01-22,2022020738,Ottawa Senators,1,Winnipeg Jets,5,20222023,Final,26,30,65,48,35,48,-9.292307692307693,-12.330508474576272
842,2023-01-22,2022020739,New York Islanders,2,Carolina Hurricanes,5,20222023,Final,31,26,62,61,41,47,10.162162162162161,4.113636363636363
843,2023-01-22,2022020740,Dallas Stars,4,Arizona Coyotes,0,20222023,Final,39,33,50,62,53,43,-7.6,-8.290909090909091
844,2023-01-22,2022020741,St. Louis Blues,3,Chicago Blackhawks,5,20222023,Final,32,18,39,52,41,24,7.080645161290323,13.825
845,2023-01-22,2022020742,Nashville Predators,5,Los Angeles Kings,3,20222023,Final,28,34,60,58,42,45,4.854304635761589,-1.8527131782945736
846,2023-01-22,2022020743,Seattle Kraken,1,Colorado Avalanche,2,20222023,Final,27,28,53,68,48,40,10.478571428571428,-0.10434782608695652
847,2023-01-22,2022020744,Vancouver Canucks,2,Edmonton Oilers,4,20222023,Final,29,29,50,44,37,38,-10.029126213592233,5.7592592592592595
848,2023-01-22,2022020745,Vegas Golden Knights,6,Washington Capitals,2,20222023,Final,27,22,39,60,43,30,-0.2608695652173913,-2.008403361344538
849,2023-01-22,2022020746,New Jersey Devils,2,Pittsburgh Penguins,1,20222023,Final,25,26,62,49,36,43,14.45054945054945,-1.8454545454545455
850,2023-01-23,2022020747,Chicago Blackhawks,1,Los Angeles Kings,2,20222023,Final,19,27,54,37,30,41,-7.815126050420168,-10.07
851,2023-01-23,2022020748,Boston Bruins,4,San Jose Sharks,0,20222023,Final,22,18,42,44,36,30,6.698275862068965,4.2272727272727275
852,2023-01-23,2022020749,Philadelphia Flyers,3,Winnipeg Jets,5,20222023,Final,31,30,59,53,39,44,-22.0,-0.5275590551181102
853,2023-01-23,2022020750,Arizona Coyotes,4,Vegas Golden Knights,1,20222023,Final,23,36,64,53,35,53,7.713235294117647,-1.83206106870229
854,2023-01-24,2022020751,New York Rangers,6,Florida Panthers,2,20222023,Final,26,35,59,58,37,46,-5.3428571428571425,0.9618320610687023
855,2023-01-24,2022020752,Toronto Maple Leafs,5,New York Islanders,2,20222023,Final,39,33,64,79,54,51,10.620253164556962,10.085365853658537
856,2023-01-24,2022020753,Dallas Stars,2,Buffalo Sabres,3,20222023,Final,31,25,50,52,37,38,-4.430769230769231,2.8380952380952382
857,2023-01-24,2022020754,Calgary Flames,4,Columbus Blue Jackets,3,20222023,Final,49,25,54,78,66,33,-9.85276073619632,-4.0
858,2023-01-25,2022020755,Montréal Canadiens,2,Boston Bruins,4,20222023,Final,22,29,50,52,35,39,-5.930232558139535,-3.482142857142857
859,2023-01-25,2022020756,Pittsburgh Penguins,7,Florida Panthers,6,20222023,Final,49,39,83,77,63,55,1.5621301775147929,-2.3974358974358974
860,2023-01-25,2022020757,Philadelphia Flyers,3,Los Angeles Kings,4,20222023,Final,31,38,61,54,38,52,-0.6829268292682927,-2.484126984126984
861,2023-01-25,2022020758,Tampa Bay Lightning,4,Minnesota Wild,2,20222023,Final,39,35,66,60,46,50,7.301369863013699,0.673469387755102
862,2023-01-25,2022020760,Detroit Red Wings,3,San Jose Sharks,2,20222023,Final,35,30,50,72,49,41,-12.496350364963504,-3.8155339805825244
863,2023-01-25,2022020759,New Jersey Devils,3,Vegas Golden Knights,2,20222023,Final,36,30,62,66,48,41,4.675496688741722,5.694915254237288
864,2023-01-25,2022020761,St. Louis Blues,3,Buffalo Sabres,5,20222023,Final,28,31,46,47,40,41,2.81651376146789,-8.59375
865,2023-01-25,2022020762,Nashville Predators,2,Winnipeg Jets,1,20222023,Final,41,33,57,69,55,46,-2.1333333333333333,-13.516129032258064
866,2023-01-25,2022020763,Arizona Coyotes,2,Anaheim Ducks,5,20222023,Final,39,43,76,64,53,57,4.881889763779528,11.0
867,2023-01-25,2022020764,Colorado Avalanche,3,Washington Capitals,2,20222023,Final,26,39,70,49,33,55,11.0,10.880952380952381
868,2023-01-25,2022020765,Vancouver Canucks,5,Chicago Blackhawks,2,20222023,Final,48,14,43,71,63,26,-14.561538461538461,3.099009900990099
869,2023-01-26,2022020766,Ottawa Senators,2,New York Islanders,1,20222023,Final,38,36,71,74,63,52,11.92142857142857,1.7066666666666668
870,2023-01-26,2022020767,Toronto Maple Leafs,3,New York Rangers,2,20222023,Final,35,29,58,61,51,42,4.025,4.586956521739131
871,2023-01-26,2022020768,Dallas Stars,2,Carolina Hurricanes,3,20222023,Final,21,24,45,42,24,37,0.9596774193548387,-7.931623931623932
872,2023-01-26,2022020769,Edmonton Oilers,2,Columbus Blue Jackets,3,20222023,Final,36,27,66,63,43,42,-14.205298013245033,9.352112676056338
873,2023-01-26,2022020770,Seattle Kraken,6,Vancouver Canucks,1,20222023,Final,35,20,51,63,48,33,12.53968253968254,3.017391304347826
874,2023-01-27,2022020771,Tampa Bay Lightning,3,Boston Bruins,2,20222023,Final,35,39,57,59,50,46,-0.16666666666666666,-1.7265625
875,2023-01-27,2022020772,Montréal Canadiens,3,Detroit Red Wings,4,20222023,Final,23,42,71,59,33,52,3.41726618705036,-4.084507042253521
876,2023-01-27,2022020773,Washington Capitals,3,Pittsburgh Penguins,2,20222023,Final,48,40,69,73,55,49,-9.095238095238095,-16.124137931034483
877,2023-01-27,2022020774,Winnipeg Jets,2,Buffalo Sabres,3,20222023,Final,21,36,58,50,38,43,-15.56637168141593,-8.441441441441441
878,2023-01-27,2022020775,Nashville Predators,6,New Jersey Devils,4,20222023,Final,41,39,65,79,62,50,2.6645569620253164,-1.5107913669064748
879,2023-01-27,2022020778,Minnesota Wild,3,Philadelphia Flyers,2,20222023,Final,23,30,59,56,40,38,-9.222222222222221,-6.11864406779661
880,2023-01-27,2022020776,Colorado Avalanche,3,Anaheim Ducks,5,20222023,Final,44,32,54,70,58,39,-6.139705882352941,7.441441441441442
881,2023-01-27,2022020777,Calgary Flames,1,Chicago Blackhawks,5,20222023,Final,35,29,61,58,52,43,-11.300884955752212,-4.0285714285714285
882,2023-01-27,2022020779,Arizona Coyotes,5,St. Louis Blues,0,20222023,Final,26,33,55,52,35,45,0.1016949152542373,-2.203252032520325
883,2023-01-28,2022020780,New York Islanders,2,Detroit Red Wings,0,20222023,Final,29,23,47,56,46,35,5.717741935483871,5.541284403669724
884,2023-01-28,2022020781,Florida Panthers,3,Los Angeles Kings,4,20222023,Final,48,33,58,74,61,39,-9.84732824427481,6.51937984496124
885,2023-01-28,2022020782,Toronto Maple Leafs,2,Ottawa Senators,6,20222023,Final,33,34,64,56,49,49,6.084615384615384,0.8671328671328671
886,2023-01-28,2022020783,Carolina Hurricanes,5,San Jose Sharks,4,20222023,Final,36,30,54,66,54,38,-1.9064748201438848,8.4609375
887,2023-01-28,2022020784,New York Rangers,4,Vegas Golden Knights,1,20222023,Final,40,34,55,65,56,47,-11.54225352112676,-1.186046511627907
888,2023-01-28,2022020785,Dallas Stars,2,New Jersey Devils,3,20222023,Final,35,29,59,57,45,35,5.0234375,0.39823008849557523
889,2023-01-28,2022020786,Seattle Kraken,2,Calgary Flames,5,20222023,Final,30,38,65,61,46,50,7.495726495726496,1.7191780821917808
890,2023-01-28,2022020787,Vancouver Canucks,5,Columbus Blue Jackets,2,20222023,Final,34,26,46,56,46,36,-7.7984496124031,13.535353535353535
891,2023-01-28,2022020788,Colorado Avalanche,4,St. Louis Blues,2,20222023,Final,31,28,51,59,44,37,4.0588235294117645,5.342105263157895
892,2023-01-28,2022020789,Florida Panthers,4,Boston Bruins,3,20222023,Final,37,41,73,70,54,53,-2.198675496688742,7.621428571428571
893,2023-01-29,2022020792,Winnipeg Jets,0,Philadelphia Flyers,4,20222023,Final,40,33,64,74,59,47,-9.403973509933774,-11.65
894,2023-01-29,2022020790,Tampa Bay Lightning,5,Los Angeles Kings,2,20222023,Final,25,28,56,46,36,39,-7.592,-3.685483870967742
895,2023-01-29,2022020791,Ottawa Senators,5,Montréal Canadiens,0,20222023,Final,36,28,52,76,56,39,-7.482014388489208,5.307086614173229
896,2023-01-29,2022020793,Pittsburgh Penguins,4,San Jose Sharks,6,20222023,Final,41,32,68,74,55,44,5.2155688622754495,5.540372670807454
897,2023-01-29,2022020794,New York Islanders,2,Vegas Golden Knights,1,20222023,Final,38,46,77,64,48,55,-6.318840579710145,12.852112676056338
898,2023-01-29,2022020795,Minnesota Wild,3,Buffalo Sabres,2,20222023,Final,38,33,52,65,50,41,-1.7279411764705883,7.724489795918367
899,2023-01-29,2022020798,Seattle Kraken,3,Columbus Blue Jackets,1,20222023,Final,31,25,52,63,49,37,-3.272,-8.11111111111111
900,2023-01-29,2022020797,Edmonton Oilers,7,Chicago Blackhawks,3,20222023,Final,43,29,52,69,52,35,-3.1907894736842106,4.213235294117647
901,2023-01-29,2022020796,Anaheim Ducks,2,Arizona Coyotes,1,20222023,Final,45,34,68,69,57,49,-5.911290322580645,-14.263157894736842
902,2023-01-29,2022020799,Carolina Hurricanes,4,Boston Bruins,1,20222023,Final,36,25,40,54,47,32,0.19230769230769232,13.40952380952381
903,2023-01-29,2022020800,Toronto Maple Leafs,5,Washington Capitals,1,20222023,Final,27,24,43,53,39,35,-1.2461538461538462,-5.32258064516129
904,2023-01-31,2022020801,Winnipeg Jets,4,St. Louis Blues,2,20222023,Final,39,26,52,65,53,33,12.91970802919708,-3.432
905,2023-02-01,2022020802,Carolina Hurricanes,5,Los Angeles Kings,4,20222023,Final,30,21,43,59,52,29,-7.253246753246753,-6.456310679611651
906,2023-02-01,2022020803,Montréal Canadiens,4,Ottawa Senators,5,20222023,Final,32,29,52,59,44,37,-0.23846153846153847,7.688524590163935
907,2023-02-01,2022020804,Columbus Blue Jackets,3,Washington Capitals,4,20222023,Final,34,34,64,62,44,42,2.4966887417218544,-0.9133858267716536
908,2023-02-02,2022020805,Buffalo Sabres,1,Carolina Hurricanes,5,20222023,Final,30,34,52,58,42,41,6.431372549019608,4.672566371681416
909,2023-02-02,2022020806,Toronto Maple Leafs,2,Boston Bruins,5,20222023,Final,35,29,61,60,50,39,-12.698630136986301,-0.18705035971223022
910,2023-02-04,2022040671,Team Central,6,Team Pacific,4,20222023,Final,0,0,0,0,0,0,,
911,2023-02-04,2022040672,Team Atlantic,10,Team Metropolitan,6,20222023,Final,0,0,0,0,0,0,,
912,2023-02-04,2022040673,Team Atlantic,7,Team Central,5,20222023,Final,0,0,0,0,0,0,,
913,2023-02-07,2022020807,Philadelphia Flyers,1,New York Islanders,2,20222023,Final,26,30,60,55,38,41,11.063492063492063,11.532786885245901
914,2023-02-07,2022020808,Florida Panthers,7,Tampa Bay Lightning,1,20222023,Final,49,33,64,75,61,47,-5.9416058394160585,-5.716666666666667
915,2023-02-07,2022020809,New York Rangers,5,Calgary Flames,4,20222023,Final,33,32,59,65,48,46,-8.76158940397351,-4.333333333333333
916,2023-02-07,2022020810,New Jersey Devils,5,Vancouver Canucks,4,20222023,Final,34,30,54,61,43,40,-5.992248062015504,-11.453125
917,2023-02-07,2022020811,Dallas Stars,3,Anaheim Ducks,2,20222023,Final,44,36,71,77,67,47,5.703947368421052,3.2615384615384615
918,2023-02-07,2022020812,Arizona Coyotes,3,Minnesota Wild,2,20222023,Final,36,35,67,70,55,50,2.1363636363636362,-8.445255474452555
919,2023-02-08,2022020813,Pittsburgh Penguins,2,Colorado Avalanche,1,20222023,Final,38,42,80,70,55,56,11.810975609756097,6.014814814814815
920,2023-02-08,2022020814,Tampa Bay Lightning,3,San Jose Sharks,4,20222023,Final,37,22,60,61,54,33,12.878378378378379,12.04320987654321
921,2023-02-08,2022020815,Detroit Red Wings,2,Edmonton Oilers,5,20222023,Final,32,27,50,51,42,38,-4.330275229357798,-3.5398230088495577
922,2023-02-08,2022020816,New York Islanders,4,Seattle Kraken,0,20222023,Final,28,32,59,56,39,46,7.590909090909091,13.869918699186991
923,2023-02-08,2022020817,Nashville Predators,1,Vegas Golden Knights,5,20222023,Final,17,30,58,53,37,42,19.30327868852459,20.0
924,2023-02-08,2022020818,Chicago Blackhawks,2,Anaheim Ducks,3,20222023,Final,29,26,48,54,45,31,-9.511450381679388,3.8969072164948453
925,2023-02-09,2022020819,New York Rangers,4,Vancouver Canucks,3,20222023,Final,21,25,46,44,33,32,-1.456,10.254237288135593
926,2023-02-09,2022020820,Dallas Stars,4,Minnesota Wild,1,20222023,Final,37,39,70,65,47,54,-7.251908396946565,-7.183206106870229
927,2023-02-10,2022020821,Tampa Bay Lightning,5,Colorado Avalanche,0,20222023,Final,32,30,60,63,46,43,9.3375,8.904
928,2023-02-10,2022020822,Philadelphia Flyers,2,Edmonton Oilers,1,20222023,Final,39,37,65,56,45,48,4.472,-6.958333333333333
929,2023-02-10,2022020823,Florida Panthers,4,San Jose Sharks,1,20222023,Final,42,34,63,68,56,47,8.993377483443709,23.566176470588236
930,2023-02-10,2022020824,New Jersey Devils,3,Seattle Kraken,1,20222023,Final,27,34,55,65,38,44,1.778523489932886,0.8301886792452831
931,2023-02-10,2022020825,Detroit Red Wings,2,Calgary Flames,1,20222023,Final,17,36,66,45,28,55,20.50485436893204,19.31858407079646
932,2023-02-10,2022020826,New York Islanders,5,Vancouver Canucks,6,20222023,Final,29,34,62,49,40,47,1.2462686567164178,-2.5
933,2023-02-10,2022020827,Minnesota Wild,1,Vegas Golden Knights,5,20222023,Final,28,31,53,55,42,36,-4.286713286713287,-1.6695652173913043
934,2023-02-11,2022020828,New York Rangers,6,Seattle Kraken,3,20222023,Final,28,29,58,64,42,48,-0.7115384615384616,0.24166666666666667
935,2023-02-11,2022020829,Columbus Blue Jackets,0,Toronto Maple Leafs,3,20222023,Final,30,41,66,60,42,52,1.1048387096774193,-5.555555555555555
936,2023-02-11,2022020830,Chicago Blackhawks,4,Arizona Coyotes,3,20222023,Final,44,26,52,68,56,42,-3.2937062937062938,3.5
937,2023-02-11,2022020831,Anaheim Ducks,3,Pittsburgh Penguins,6,20222023,Final,31,59,81,52,36,75,-10.424528301886792,-14.305555555555555
938,2023-02-11,2022020832,Detroit Red Wings,5,Vancouver Canucks,2,20222023,Final,25,34,57,54,32,47,-8.297297297297296,3.0683760683760686
939,2023-02-11,2022020833,Buffalo Sabres,2,Calgary Flames,7,20222023,Final,23,40,77,42,31,55,12.0,3.3986486486486487
940,2023-02-11,2022020834,Ottawa Senators,3,Edmonton Oilers,6,20222023,Final,29,40,61,60,42,48,1.1360544217687074,-11.540145985401459
941,2023-02-11,2022020835,Montréal Canadiens,4,New York Islanders,3,20222023,Final,31,30,53,64,42,40,-11.014925373134329,-10.2
942,2023-02-11,2022020836,Philadelphia Flyers,1,Nashville Predators,2,20222023,Final,24,25,51,63,33,38,-4.779411764705882,4.178082191780822
943,2023-02-11,2022020837,Dallas Stars,1,Tampa Bay Lightning,3,20222023,Final,29,31,61,69,53,46,-3.1773049645390072,12.088709677419354
944,2023-02-11,2022020838,Boston Bruins,1,Washington Capitals,2,20222023,Final,28,23,50,58,41,36,4.615384615384615,-2.4503311258278146
945,2023-02-11,2022020839,Florida Panthers,3,Colorado Avalanche,5,20222023,Final,45,50,72,66,54,56,1.4316546762589928,3.5634920634920637
946,2023-02-12,2022020840,Toronto Maple Leafs,3,Columbus Blue Jackets,4,20222023,Final,29,40,71,62,43,53,-4.3175675675675675,-2.4516129032258065
947,2023-02-12,2022020841,Carolina Hurricanes,2,New York Rangers,6,20222023,Final,29,19,47,57,49,32,-7.979166666666667,4.944444444444445
